po_id_raw,po_line_raw,po_date_raw,supplier_id_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,unit_cost_foreign_raw,currency_code_raw,expected_delivery_date_raw,supplier_promised_ship_date_raw,status_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
PO-00000282,1,2025-08-27 14:00:00,sup-004,SKU-0013,WH-BLR-04,466,34.06,SGD,2025-09-17 14:00:00,2025-09-07 14:00:00,CLOSED,SAP_ARIBA,2025-08-27 15:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000283,1,2025-08-27 09:00:00,SUP-004,SKU-0099,WH-BLR-04,360,100.08,USD,2025-09-28 09:00:00,2025-09-14 09:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-27 11:01:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000284,1,2025-08-27 15:00:00,SUP-003,SKU-0123,WH-BLR-04,397,133.70,SGD,2025-09-08 15:00:00,2025-09-05 15:00:00,CLOSED,SAP_ARIBA,2025-08-27 15:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000285,1,2025-08-28 16:00:00,SUP-007,SKU-0081,WH-MUM-03,487,112.98,EUR,2025-09-27 16:00:00,2025-09-15 16:00:00,CLOSED,SAP_ARIBA,2025-08-28 18:17:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000286,1,2025-08-28 13:00:00,SUP-007,SKU-0087,WH-LKO-01,420,141.58,USD,2025-09-18T13:00:00Z,2025-09-13 13:00:00,CLOSED,SAP_ARIBA,2025-08-28 13:37:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000287,1,2025-08-29 15:00:00,SUP-007,SKU-0060,WH-LKO-01,385,43.89,SGD,2025-09-26 15:00:00,2025-09-12 15:00:00,CLOSED,SAP_ARIBA,2025-08-29 17:40:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000288,1,2025-08-30 08:00:00,SUP-008,SKU-0046,WH-DEL-02,378,108.58,AED,2025-09-15 08:00:00,2025-09-08 08:00:00,CLOSED,SAP_ARIBA,2025-08-30 08:28:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000289,1,2025-08-30 13:00:00,SUP-007,SKU-0101,WH-DEL-02,489,154.09,AED,2025-09-22 13:00:00,2025-09-13 13:00:00,CLOSED,SAP_ARIBA,2025-08-30 15:13:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000290,1,2025-08-31 10:00:00,SUP-004,SKU-0029,WH-MUM-03,454,99.39,EUR,2025-09-24 10:00:00,2025-09-12 10:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-08-31 11:53:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000291,1,2025-08-31T13:00:00+05:30,SUP-007,SKU-0040,WH-MUM-03,307,67.21,SGD,2025-09-16 13:00:00,2025-09-13 13:00:00,CLOSED,SAP_ARIBA,2025-08-31 14:50:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000292,1,2025-08-31 11:00:00,SUP-006,SKU-0094,WH-BLR-04,367,60.96,SGD,2025-09-25 11:00:00,2025-09-13 11:00:00,CLOSED,SAP_ARIBA,2025-08-31 12:02:00,2026-08-05 02:59:59,BATCH_202508_RAW_PURCHASE_ORDERS
PO-00000293,1,2025-09-01 09:00:00,SUP-001,SKU-0111,WH-LKO-01,417,46.03,EUR,2025-09-13 09:00:00,2025-09-11 09:00:00,CLOSED,SAP_ARIBA,2025-09-01 09:12:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000294,1,2025-09-01 12:00:00,SUP-001,SKU-0111,WH-MUM-03,338,43.12,EUR,2025-09-18 12:00:00,2025-09-15 12:00:00,CLOSED,SAP_ARIBA,2025-09-01 14:31:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000295,1,2025-09-04 08:00:00,SUP-003,SKU-0037,WH-LKO-01,334,16.53,SGD,2025-09-20 08:00:00,2025-09-18 08:00:00,CLOSED,SAP_ARIBA,2025-09-04 08:54:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000296,1,2025-09-04 16:00:00,SUP-002,SKU-0145,WH-BLR-04,636,64.38,USD,2025-09-29 16:00:00,2025-09-22 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-04 17:56:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000297,1,2025-09-06 11:00:00,SUP-007,SKU-0093,WH-BLR-04,415,80.92,SGD,2025-09-20 11:00:00,2025-09-15 11:00:00,CLOSED,SAP_ARIBA,2025-09-06 12:02:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000298,1,2025-09-07 13:00:00,SUP-004,SKU-0047,WH-MUM-03,364,61.40,AED,2025-09-30 13:00:00,2025-09-23 13:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-07 13:16:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000299,1,2025-09-08 13:00:00,SUP-005,SKU-0092,WH-DEL-02,668,16.95,AED,2025-09-21 13:00:00,2025-09-17 13:00:00,CLOSED,SAP_ARIBA,2025-09-11 14:02:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000300,1,2025-09-08 11:00:00,SUP-002,SKU-0136,WH-BLR-04,425,107.60,USD,2025-09-24 11:00:00,2025-09-18 11:00:00,CLOSED,SAP_ARIBA,2025-09-08 11:48:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000301,1,2025-09-09 08:00:00,SUP-001,SKU-0066,WH-LKO-01,401,54.38,USD,2025-10-02 08:00:00,2025-09-23 08:00:00,CLOSED,SAP_ARIBA,2025-09-09 09:19:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000302,1,2025-09-09 11:00:00,SUP-003,SKU-0123,WH-BLR-04,412,133.70,SGD,2025-09-23 11:00:00,2025-09-18 11:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-13 13:24:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000303,1,2025-09-10 15:00:00,SUP-008,SKU-0057,WH-BLR-04,559,91.74,EUR,2025-10-02 15:00:00,2025-09-25 15:00:00,CLOSED,SAP_ARIBA,2025-09-10 15:17:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000304,1,2025-09-11 14:00:00,SUP-001,SKU-0082,WH-DEL-02,600,40.38,AED,2025-09-27 14:00:00,2025-09-22 14:00:00,CLOSED,SAP_ARIBA,2025-09-11 16:25:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000305,1,2025-09-12 15:00:00,SUP-008,SKU-0004,WH-LKO-01,366,130.20,AED,2025-09-27 15:00:00,2025-09-21 15:00:00,CLOSED,SAP_ARIBA,2025-09-12 15:30:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000306,1,2025-09-12 08:00:00,SUP-007,SKU-0093,WH-MUM-03,449,78.88,SGD,2025-10-02 08:00:00,2025-09-25 08:00:00,CLOSED,SAP_ARIBA,2025-09-12 09:50:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000307,1,2025-09-13 12:00:00,SUP-001,SKU-0024,WH-LKO-01,408,18.92,EUR,2025-10-06 12:00:00,2025-10-01 12:00:00,CLOSED,SAP_ARIBA,2025-09-15 13:57:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000308,1,2025-09-13 15:00:00,SUP-006,SKU-0067,WH-MUM-03,278,100.58,SGD,2025-10-05 15:00:00,2025-10-01 15:00:00,CLOSED,SAP_ARIBA,2025-09-13 16:42:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000309,1,2025-09-13 15:00:00,SUP-001,SKU-0111,WH-LKO-01,564,46.03,EUR,2025-09-28 15:00:00,2025-09-23 15:00:00,CLOSED,SAP_ARIBA,2025-09-13 15:52:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000310,1,2025-09-14 14:00:00,SUP-001,SKU-0150,WH-LKO-01,465,163.56,AED,2025-10-04 14:00:00,2025-09-24 14:00:00,CLOSED,SAP_ARIBA,2025-09-14 16:26:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000311,1,2025-09-16 16:00:00,SUP-008,SKU-0022,WH-LKO-01,640,56.75,SGD,2025-10-02 16:00:00,2025-09-29 16:00:00,CLOSED,SAP_ARIBA,2025-09-16 16:21:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000312,1,2025-09-18 12:00:00,SUP-001,SKU-0111,WH-MUM-03,370,43.12,EUR,2025-10-06 12:00:00,2025-10-02 12:00:00,CLOSED,SAP_ARIBA,2025-09-18 12:08:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000313,1,2025-09-19 12:00:00,SUP-002,SKU-0019,WH-BLR-04,458,68.80,AED,2025-10-13 12:00:00,2025-10-05 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-19 12:45:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000314,1,2025-09-21 10:00:00,SUP-008,SKU-0046,WH-DEL-02,379,108.58,AED,2025-10-04 10:00:00,2025-09-30 10:00:00,CLOSED,SAP_ARIBA,2025-09-21 12:51:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000315,1,2025-09-21 11:00:00,SUP-005,SKU-0085,WH-MUM-03,428,83.36,SGD,2025-10-07 11:00:00,2025-10-05 11:00:00,CLOSED,SAP_ARIBA,2025-09-21 13:21:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000316,1,2025-09-26 13:00:00,SUP-005,SKU-0139,WH-MUM-03,491,33.97,EUR,2025-10-18 13:00:00,2025-10-09 13:00:00,CLOSED,SAP_ARIBA,2025-09-26 13:55:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000317,1,2025-09-29 08:00:00,SUP-003,SKU-0128,wh-del-02,404,25.83,EUR,2025-10-17 08:00:00,2025-10-14 08:00:00,CLOSED,SAP_ARIBA,2025-09-29 10:57:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000318,1,2025-09-30 14:00:00,SUP-005,SKU-0051,WH-DEL-02,328,137.08,USD,2025-10-21 14:00:00,10-12-2025,PARTIALLY_RECEIVED,SAP_ARIBA,2025-09-30 14:44:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000319,1,2025-09-30 12:00:00,SUP-003,SKU-0123,WH-DEL-02,436,135.01,SGD,2025-10-21 12:00:00,10-18-2025,CLOSED,SAP_ARIBA,2025-09-30 14:46:00,2026-08-05 02:59:59,BATCH_202509_RAW_PURCHASE_ORDERS
PO-00000320,1,2025-10-01 11:00:00,SUP-008,SKU-0022,WH-LKO-01,613,56.75,SGD,2025-10-23 11:00:00,2025-10-14 11:00:00,CLOSED,SAP_ARIBA,2025-10-01 11:41:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000321,1,2025-10-03 13:00:00,SUP-007,SKU-0138,WH-MUM-03,481,93.01,AED,10-23-2025,2025-10-18 13:00:00,CLOSED,SAP_ARIBA,2025-10-03 13:08:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000322,1,2025-10-05 08:00:00,SUP-001,SKU-0066,WH-LKO-01,517,54.38,USD,2025-10-22 08:00:00,2025-10-19 08:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-10-05 08:39:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000323,1,2025-10-05 15:00:00,SUP-001,SKU-0106,WH-DEL-02,517,81.21,SGD,2025-10-22 15:00:00,2025-10-18 15:00:00,CLOSED,SAP_ARIBA,2025-10-05 18:00:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000324,1,2025-10-05 14:00:00,SUP-005,SKU-0112,WH-DEL-02,456,44.91,EUR,2025-10-24 14:00:00,2025-10-18 14:00:00,CLOSED,SAP_ARIBA,2025-10-05 16:24:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000325,1,2025-10-05 14:00:00,SUP-006,SKU-0117,WH-LKO-01,354,100.83,EUR,2025-10-23 14:00:00,2025-10-19 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-10-05 14:33:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000326,1,2025-10-08 11:00:00,SUP-003,SKU-0111,WH-DEL-02,360,46.46,EUR,2025-10-23 11:00:00,2025-10-17 11:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-10-08 13:13:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000327,1,2025-10-15 11:00:00,SUP-005,SKU-0069,WH-LKO-01,434,133.11,EUR,2025-11-02 11:00:00,2025-10-27 11:00:00,CLOSED,SAP_ARIBA,2025-10-15 12:45:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000328,1,2025-10-16 08:00:00,SUP-003,SKU-0007,WH-DEL-02,384,14.97,SGD,11-09-2025,2025-10-31 08:00:00,CLOSED,SAP_ARIBA,2025-10-16 09:45:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000329,1,2025-10-17 13:00:00,SUP-003,SKU-0128,WH-DEL-02,366,25.83,EUR,2025-11-06 13:00:00,2025-11-01 13:00:00,CLOSED,SAP_ARIBA,2025-10-17 15:42:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000330,1,2025-10-18 14:00:00,SUP-005,SKU-0139,wh-mum-03,461,33.97,EUR,2025-11-04 14:00:00,2025-10-31 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-10-18 14:02:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000331,1,2025-10-20 15:00:00,SUP-003,SKU-0104,WH-BLR-04,438,57.24,SGD,2025-11-10 15:00:00,01/11/2025,CLOSED,SAP_ARIBA,2025-10-20 15:26:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000332,1,2025-10-21 14:00:00,SUP-003,SKU-0123,WH-DEL-02,373,135.01,SGD,2025-11-10 14:00:00,2025-11-08 14:00:00,CLOSED,SAP_ARIBA,2025-10-21 16:58:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000333,1,2025-10-23 16:00:00,SUP-001,SKU-0106,WH-DEL-02,535,81.21,SGD,45971,2025-11-05 16:00:00,CLOSED,SAP_ARIBA,2025-10-23 18:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000334,1,2025-10-25 11:00:00,SUP-005,SKU-0112,WH-DEL-02,506,44.91,EUR,2025-11-11T11:00:00Z,2025-11-07 11:00:00,CLOSED,SAP_ARIBA,2025-10-25 13:20:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000335,1,2025-10-25 13:00:00,SUP-006,SKU-0120,WH-DEL-02,435,21.83,USD,2025-11-07 13:00:00,2025-11-03 13:00:00,CLOSED,SAP_ARIBA,2025-10-25 15:04:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000336,1,2025-10-26 16:00:00,SUP-004,SKU-0070,WH-LKO-01,551,97.83,EUR,2025-11-20 16:00:00,2025-11-10 16:00:00,CLOSED,SAP_ARIBA,2025-10-26 17:07:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000337,1,2025-10-26 15:00:00,SUP-002,SKU-0072,WH-DEL-02,394,69.89,AED,2025-11-11 15:00:00,2025-11-04 15:00:00,CLOSED,SAP_ARIBA,2025-10-26 15:32:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000338,1,2025-10-26 09:00:00,SUP-002,SKU-0096,WH-LKO-01,557,16.03,SGD,2025-11-22 09:00:00,2025-11-09 09:00:00,CLOSED,SAP_ARIBA,2025-10-27 10:43:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000339,1,2025-10-26 11:00:00,SUP-003,SKU-0097,WH-DEL-02,372,149.77,EUR,2025-11-14 11:00:00,2025-11-05 11:00:00,CLOSED,SAP_ARIBA,2025-10-26 13:15:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000340,1,2025-10-27 14:00:00,SUP-004,SKU-0055,WH-DEL-02,594,153.96,SGD,2025-11-18 14:00:00,2025-11-11 14:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-10-27 14:16:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000341,1,2025-10-27 09:00:00,SUP-007,SKU-0105,WH-DEL-02,406,109.47,USD,2025-11-23 09:00:00,2025-11-14 09:00:00,CLOSED,SAP_ARIBA,2025-10-27 10:33:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000342,1,2025-10-30 16:00:00,SUP-001,SKU-0038,WH-LKO-01,575,132.98,SGD,2025-11-22 16:00:00,2025-11-13 16:00:00,CLOSED,SAP_ARIBA,2025-10-30 16:29:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000343,1,2025-10-31 11:00:00,SUP-007,SKU-0138,WH-MUM-03,459,93.01,AED,2025-11-24 11:00:00,2025-11-15 11:00:00,CLOSED,SAP_ARIBA,2025-10-31 11:37:00,2026-08-05 02:59:59,BATCH_202510_RAW_PURCHASE_ORDERS
PO-00000344,1,2025-11-03 14:00:00,SUP-006,SKU-0021,WH-BLR-04,420,116.88,SGD,2025-11-16 14:00:00,2025-11-13 14:00:00,CLOSED,SAP_ARIBA,2025-11-03 14:23:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000345,1,2025-11-06 08:00:00,SUP-006,SKU-0003,WH-MUM-03,340,36.59,AED,2025-11-28 08:00:00,2025-11-21 08:00:00,CLOSED,SAP_ARIBA,2025-11-06 08:06:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000346,1,2025-11-07 16:00:00,SUP-008,SKU-0084,WH-MUM-03,359,24.31,USD,2025-12-01 16:00:00,2025-11-20 16:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-11-07 18:37:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000347,1,2025-11-09 13:00:00,SUP-006,SKU-0048,WH-BLR-04,483,143.30,AED,2025-11-24 13:00:00,2025-11-20 13:00:00,CLOSED,SAP_ARIBA,2025-11-09 13:16:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000348,1,2025-11-09 09:00:00,SUP-006,SKU-0120,WH-DEL-02,453,21.83,USD,2025-11-24T09:00:00+05:30,2025-11-18 09:00:00,CLOSED,SAP_ARIBA,2025-11-09 10:53:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000349,1,2025-11-10 10:00:00,SUP-002,SKU-0072,WH-DEL-02,390,69.89,AED,2025-11-23 10:00:00,2025-11-19 10:00:00,CLOSED,SAP_ARIBA,2025-11-10 10:23:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000350,1,2025-11-12 11:00:00,SUP-003,SKU-0007,WH-DEL-02,327,14.97,SGD,2025-12-02 11:00:00,2025-11-27 11:00:00,CLOSED,SAP_ARIBA,2025-11-12 13:37:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000351,1,2025-11-12 16:00:00,SUP-003,SKU-0097,WH-DEL-02,418,149.77,EUR,2025-11-27 16:00:00,2025-11-22 16:00:00,CLOSED,SAP_ARIBA,2025-11-12 18:15:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000352,1,2025-11-13 11:00:00,SUP-002,SKU-0002,WH-BLR-04,405,146.54,AED,2025-12-05 11:00:00,2025-11-26 11:00:00,CLOSED,SAP_ARIBA,2025-11-13 11:07:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000353,1,2025-11-19 12:00:00,SUP-004,SKU-0099,WH-DEL-02,613,95.05,USD,2025-12-17 12:00:00,2025-12-05 12:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-11-19 12:41:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000354,1,2025-11-20 15:00:00,SUP-007,SKU-0087,WH-BLR-04,306,137.19,USD,2025-12-08 15:00:00,2025-12-02 15:00:00,CLOSED,SAP_ARIBA,2025-11-20 16:54:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000355,1,2025-11-21 15:00:00,SUP-004,SKU-0070,WH-LKO-01,413,97.83,EUR,2025-12-10 15:00:00,2025-12-06 15:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-11-21 17:01:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000356,1,2025-11-26 14:00:00,SUP-006,SKU-0048,WH-BLR-04,443,143.30,AED,2025-12-14 14:00:00,2025-12-07 14:00:00,CLOSED,SAP_ARIBA,2025-12-01 16:15:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000357,1,2025-11-27 16:00:00,SUP-001,SKU-0038,WH-LKO-01,575,132.98,SGD,2025-12-14 16:00:00,11/12/2025,CLOSED,SAP_ARIBA,2025-11-27 18:12:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000358,1,28/11/2025,SUP-004,SKU-0034,WH-BLR-04,476,141.16,AED,2025-12-28 12:00:00,2025-12-16 12:00:00,CLOSED,SAP_ARIBA,2025-11-28 13:24:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000359,1,2025-11-28 08:00:00,SUP-008,SKU-0046,WH-LKO-01,393,109.74,AED,2025-12-24 08:00:00,2025-12-15T08:00:00+05:30,CLOSED,SAP_ARIBA,2025-11-28 10:04:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000360,1,2025-11-29 13:00:00,SUP-006,SKU-0003,WH-MUM-03,284,36.59,AED,2025-12-23 13:00:00,2025-12-14 13:00:00,CLOSED,SAP_ARIBA,2025-11-29 14:57:00,2026-08-05 02:59:59,BATCH_202511_RAW_PURCHASE_ORDERS
PO-00000361,1,2025-12-02 11:00:00,SUP-004,SKU-0132,WH-LKO-01,573,94.18,SGD,2025-12-19 11:00:00,2025-12-13 11:00:00,CLOSED,SAP_ARIBA,2025-12-02 11:56:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000362,1,2025-12-03 12:00:00,SUP-008,SKU-0057,WH-MUM-03,372,91.53,EUR,2025-12-20 12:00:00,2025-12-14 12:00:00,CLOSED,SAP_ARIBA,2025-12-03 12:26:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000363,1,2025-12-04 16:00:00,SUP-004,SKU-0122,WH-LKO-01,400,65.08,EUR,2025-12-18 16:00:00,2025-12-13 16:00:00,CLOSED,SAP_ARIBA,2025-12-04 16:08:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000364,1,2025-12-07 08:00:00,SUP-005,SKU-0068,WH-BLR-04,369,75.57,EUR,2025-12-28 08:00:00,2025-12-23 08:00:00,CLOSED,SAP_ARIBA,2025-12-07 09:11:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000365,1,2025-12-08T09:00:00+05:30,SUP-007,SKU-0087,WH-BLR-04,306,137.19,USD,2025-12-27 09:00:00,2025-12-20 09:00:00,CLOSED,SAP_ARIBA,2025-12-08 11:09:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000366,1,2025-12-11T08:00:00Z,SUP-006,SKU-0010,WH-LKO-01,335,116.69,USD,2025-12-30 08:00:00,2025-12-25 08:00:00,CLOSED,SAP_ARIBA,2025-12-11 08:04:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000367,1,2025-12-11 14:00:00,SUP-004,SKU-0047,WH-LKO-01,334,66.57,AED,2025-12-29 14:00:00,2025-12-27 14:00:00,CLOSED,SAP_ARIBA,2025-12-11 14:57:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000368,1,2025-12-18 12:00:00,SUP-003,SKU-0035,WH-LKO-01,298,145.69,AED,2026-01-07 12:00:00,2025-12-29 12:00:00,CLOSED,SAP_ARIBA,2025-12-18 13:25:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000369,1,2025-12-20 16:00:00,SUP-004,SKU-0132,WH-LKO-01,613,94.18,SGD,2026-01-09 16:00:00,2025-12-31 16:00:00,CLOSED,SAP_ARIBA,2025-12-20 16:18:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000370,1,2025-12-23 13:00:00,SUP-004,SKU-0122,WH-LKO-01,455,65.08,EUR,2026-01-18 13:00:00,2026-01-01 13:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2025-12-23 13:17:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000371,1,2025-12-24 12:00:00,SUP-006,SKU-0003,WH-DEL-02,284,35.49,AED,2026-01-15 12:00:00,2026-01-10 12:00:00,CLOSED,SAP_ARIBA,2025-12-24 14:41:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000372,1,2025-12-25 16:00:00,SUP-008,SKU-0057,WH-MUM-03,432,91.53,EUR,2026-01-10 16:00:00,2026-01-05 16:00:00,CLOSED,SAP_ARIBA,2025-12-25 18:30:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000373,1,2025-12-28 11:00:00,SUP-002,SKU-0019,WH-LKO-01,391,68.85,AED,2026-01-20 11:00:00,2026-01-13 11:00:00,PARTIALLY_RECEIVED,SAP_ARIBA,2026-01-02 13:51:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
PO-00000374,1,2025-12-28 11:00:00,SUP-006,SKU-0028,WH-DEL-02,407,110.31,USD,2026-01-09 11:00:00,2026-01-06 11:00:00,CLOSED,SAP_ARIBA,2025-12-28 11:00:00,2026-08-05 02:59:59,BATCH_202512_RAW_PURCHASE_ORDERS
