shipment_id_raw,po_id_raw,tracking_id_raw,carrier_id_raw,supplier_handover_date_raw,ship_date_raw,expected_arrival_date_raw,destination_warehouse_id_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
SHP-00000303,PO-00000311,TRK-23688841,FedEx,2025-09-29 16:00:00,2025-09-29 16:00:00,2025-10-02 16:00:00,WH-LKO-01,SAP_TM,2025-09-29 16:13:00,2026-08-05 02:59:59,BATCH_202509_RAW_INBOUND_SHIPMENTS
SHP-00000304,PO-00000312,TRK-27465395,FedEx,2025-10-03 12:00:00,2025-10-03 12:00:00,2025-10-06 12:00:00,WH-MUM-03,SAP_TM,2025-10-03 14:34:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000305,PO-00000313,TRK-46209929,FedEx,2025-10-10 12:00:00,2025-10-10 12:00:00,2025-10-13 12:00:00,WH-BLR-04,SAP_TM,2025-10-10 13:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000306,PO-00000314,TRK-26356635,DHL Express,2025-10-02 10:00:00,2025-10-02 10:00:00,2025-10-04 10:00:00,WH-DEL-02,SAP_TM,2025-10-02 10:58:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000307,PO-00000315,TRK-69675019,DHL Express,2025-10-05 11:00:00,2025-10-05 11:00:00,2025-10-07 11:00:00,WH-MUM-03,SAP_TM,2025-10-05 12:52:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000308,PO-00000316,TRK-28101260,Oceanic Freight,2025-10-09 13:00:00,2025-10-09 13:00:00,2025-10-18 13:00:00,WH-MUM-03,SAP_TM,2025-10-09 13:29:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000309,PO-00000317,TRK-45235486,FedEx,2025-10-14 08:00:00,2025-10-14 08:00:00,2025-10-17 08:00:00,WH-DEL-02,SAP_TM,2025-10-14 09:15:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000310,PO-00000318,TRK-81810107,Oceanic Freight,2025-10-12 14:00:00,2025-10-12 14:00:00,2025-10-21 14:00:00,WH-DEL-02,SAP_TM,2025-10-12 14:19:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000311,PO-00000319,TRK-31709279,FedEx,2025-10-18 12:00:00,2025-10-18 12:00:00,2025-10-21 12:00:00,WH-DEL-02,SAP_TM,2025-10-18 13:17:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000312,PO-00000320,TRK-66189326,Oceanic Freight,2025-10-14 11:00:00,2025-10-14 11:00:00,2025-10-23 11:00:00,WH-LKO-01,SAP_TM,2025-10-14 11:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000313,PO-00000321,TRK-73869031,Local-Post,2025-10-18 13:00:00,2025-10-18 13:00:00,2025-10-23 13:00:00,WH-MUM-03,SAP_TM,2025-10-18 13:14:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000314,PO-00000322,TRK-51741117,DHL Express,2025-10-20 08:00:00,2025-10-20 08:00:00,2025-10-22 08:00:00,WH-LKO-01,SAP_TM,2025-10-20 09:16:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000315,PO-00000323,TRK-91680749,FedEx,2025-10-19T15:00:00Z,2025-10-19 15:00:00,2025-10-22 15:00:00,WH-DEL-02,SAP_TM,2025-10-19 17:09:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000316,PO-00000324,TRK-56246992,FedEx,2025-10-21 14:00:00,2025-10-21 14:00:00,2025-10-24 14:00:00,WH-DEL-02,SAP_TM,2025-10-26 15:24:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000317,PO-00000325,TRK-69134426,DHL Express,2025-10-21 14:00:00,2025-10-21T14:00:00Z,2025-10-23 14:00:00,WH-LKO-01,SAP_TM,2025-10-21 15:44:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000318,PO-00000326,TRK-44839090,Local-Post,2025-10-18 11:00:00,2025-10-18 11:00:00,2025-10-23 11:00:00,WH-DEL-02,SAP_TM,2025-10-18 12:04:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000319,PO-00000327,TRK-85833107,Local-Post,2025-10-28T11:00:00+05:30,2025-10-28 11:00:00,2025-11-02 11:00:00,WH-LKO-01,SAP_TM,2025-10-28 11:00:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000320,PO-00000328,TRK-69497195,Oceanic Freight,2025-10-31T08:00:00Z,2025-10-31 08:00:00,2025-11-09 08:00:00,WH-DEL-02,SAP_TM,2025-10-31 10:37:00,2026-08-05 02:59:59,BATCH_202510_RAW_INBOUND_SHIPMENTS
SHP-00000321,PO-00000329,TRK-68677028,Local-Post,2025-11-01 13:00:00,2025-11-01 13:00:00,2025-11-06 13:00:00,WH-DEL-02,SAP_TM,2025-11-01 15:14:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000322,PO-00000330,TRK-65193089,FedEx,2025-11-01 14:00:00,2025-11-01 14:00:00,2025-11-04 14:00:00,WH-MUM-03,SAP_TM,2025-11-01 16:06:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000323,PO-00000331,TRK-59582210,Oceanic Freight,2025-11-01 15:00:00,2025-11-01 15:00:00,2025-11-10 15:00:00,WH-BLR-04,SAP_TM,2025-11-01 15:32:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000324,PO-00000332,TRK-12991715,DHL Express,2025-11-08 14:00:00,2025-11-08 14:00:00,2025-11-10 14:00:00,WH-DEL-02,SAP_TM,2025-11-08 14:04:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000325,PO-00000333,TRK-55945523,FedEx,2025-11-07 16:00:00,2025-11-07 16:00:00,2025-11-10 16:00:00,WH-DEL-02,SAP_TM,2025-11-07 17:34:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000326,PO-00000334, TRK-56872957 ,FedEx,2025-11-08 11:00:00,2025-11-08 11:00:00,2025-11-11 11:00:00,WH-DEL-02,SAP_TM,2025-11-08 11:02:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000327,PO-00000335,TRK-25870086,DHL Express,2025-11-05 13:00:00,2025-11-05 13:00:00,2025-11-07 13:00:00,WH-DEL-02,SAP_TM,2025-11-05 14:27:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000328,PO-00000336,TRK-96076148,FedEx,2025-11-17 16:00:00,2025-11-17 16:00:00,2025-11-20 16:00:00,WH-LKO-01,SAP_TM,2025-11-17 18:34:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000329,PO-00000337,TRK-85789805,Local-Post,2025-11-06 15:00:00,2025-11-06 15:00:00,2025-11-11 15:00:00,WH-DEL-02,SAP_TM,2025-11-06 16:22:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000330,PO-00000338,TRK-83502377,Oceanic Freight,2025-11-13 09:00:00,2025-11-13 09:00:00,2025-11-22 09:00:00,WH-LKO-01,SAP_TM,2025-11-13 11:56:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000331,PO-00000339,TRK-12782961,Oceanic Freight,2025-11-05 11:00:00,2025-11-05 11:00:00,2025-11-14 11:00:00,WH-DEL-02,SAP_TM,2025-11-05 12:16:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000332,PO-00000340,TRK-46097030,FedEx,2025-11-15 14:00:00,2025-11-15 14:00:00,2025-11-18 14:00:00,WH-DEL-02,SAP_TM,2025-11-15 16:49:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000333,PO-00000341,TRK-29781954,FedEx,2025-11-20 09:00:00,2025-11-20 09:00:00,2025-11-23 09:00:00,WH-DEL-02,SAP_TM,2025-11-20 10:08:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000334,PO-00000342,TRK-98206134,Oceanic Freight,2025-11-13 16:00:00,2025-11-13 16:00:00,2025-11-22 16:00:00,WH-LKO-01,SAP_TM,2025-11-13 17:07:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000335,PO-00000343,TRK-81762882,Oceanic Freight,2025-11-15 11:00:00,2025-11-15 11:00:00,2025-11-24 11:00:00,WH-MUM-03,SAP_TM,2025-11-15 13:46:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000336,PO-00000344,TRK-58593669,FedEx,2025-11-13 14:00:00,2025-11-13 14:00:00,2025-11-16 14:00:00,WH-BLR-04,SAP_TM,2025-11-13 14:17:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000337,PO-00000345,TRK-48991677,Local-Post,2025-11-23 08:00:00,2025-11-23 08:00:00,2025-11-28 08:00:00,WH-MUM-03,SAP_TM,2025-11-23 10:53:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000338,PO-00000346,TRK-10558267,Oceanic Freight,2025-11-22 16:00:00,2025-11-22 16:00:00,2025-12-01 16:00:00,WH-MUM-03,SAP_TM,2025-11-22 16:09:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000339, PO-00000347 ,TRK-70707187,FedEx,2025-11-21 13:00:00,2025-11-21T13:00:00Z,2025-11-24 13:00:00,WH-BLR-04,SAP_TM,2025-11-21 14:00:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000340,PO-00000348,TRK-40454803,Local-Post,45980,2025-11-19 09:00:00,2025-11-24 09:00:00,WH-DEL-02,SAP_TM,2025-11-19 11:41:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000341,PO-00000349,TRK-90532520,FedEx,2025-11-20 10:00:00,2025-11-20 10:00:00,2025-11-23 10:00:00,WH-DEL-02,SAP_TM,2025-11-20 10:47:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000342,PO-00000350,TRK-56460881,Local-Post,2025-11-27 11:00:00,2025-11-27 11:00:00,2025-12-02 11:00:00,WH-DEL-02,SAP_TM,2025-11-27 11:30:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000343,PO-00000351,TRK-51227841,Local-Post,2025-11-22 16:00:00,2025-11-22 16:00:00,2025-11-27 16:00:00,WH-DEL-02,SAP_TM,2025-11-22 18:15:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000344,PO-00000352,TRK-48736036,Oceanic Freight,2025-11-26 11:00:00,2025-11-26 11:00:00,2025-12-05 11:00:00,WH-BLR-04,SAP_TM,2025-11-26 11:48:00,2026-08-05 02:59:59,BATCH_202511_RAW_INBOUND_SHIPMENTS
SHP-00000345,PO-00000353,TRK-82769878,Oceanic Freight,2025-12-08 12:00:00,2025-12-08 12:00:00,2025-12-17 12:00:00,WH-DEL-02,SAP_TM,2025-12-08 14:21:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000346,PO-00000354,TRK-55765180,DHL Express,2025-12-06 15:00:00,2025-12-06 15:00:00,2025-12-08 15:00:00,WH-BLR-04,SAP_TM,2025-12-06 16:02:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000347,PO-00000355,TRK-54199740,DHL Express,2025-12-08 15:00:00,2025-12-08 15:00:00,2025-12-10 15:00:00,WH-LKO-01,SAP_TM,2025-12-08 16:51:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000348,PO-00000356,TRK-65736662,Local-Post,2025-12-09 14:00:00,2025-12-09 14:00:00,2025-12-14 14:00:00,WH-BLR-04,SAP_TM,2025-12-09 17:00:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000349,PO-00000357,TRK-98839430,DHL Express,2025-12-12 16:00:00,2025-12-12T16:00:00+05:30,2025-12-14 16:00:00,WH-LKO-01,SAP_TM,2025-12-12 16:28:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000350,PO-00000358,TRK-68437495,DHL Express,2025-12-26 12:00:00,2025-12-26 12:00:00,2025-12-28 12:00:00,WH-BLR-04,SAP_TM,2025-12-26 14:25:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000351,PO-00000359,TRK-49594189,FedEx,2025-12-21 08:00:00,2025-12-21 08:00:00,2025-12-24 08:00:00,WH-LKO-01,SAP_TM,2025-12-21 08:07:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000352,PO-00000360,TRK-48053988,Oceanic Freight,2025-12-14 13:00:00,2025-12-14 13:00:00,2025-12-23 13:00:00,WH-MUM-03,SAP_TM,2025-12-14 15:43:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000353,PO-00000361,TRK-57766601,FedEx,2025-12-16 11:00:00,2025-12-16 11:00:00,2025-12-19 11:00:00,WH-LKO-01,SAP_TM,2025-12-16 12:31:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000354,PO-00000362,TRK-89416534,Local-Post,2025-12-15 12:00:00,2025-12-15 12:00:00,2025-12-20 12:00:00,WH-MUM-03,SAP_TM,2025-12-15 12:35:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000355,PO-00000363,TRK-70788729,Local-Post,2025-12-13 16:00:00,2025-12-13 16:00:00,2025-12-18 16:00:00,WH-LKO-01,SAP_TM,2025-12-13 17:02:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000356,PO-00000364,TRK-53214696,FedEx,2025-12-25 08:00:00,2025-12-25 08:00:00,2025-12-28 08:00:00,WH-BLR-04,SAP_TM,2025-12-25 08:23:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000357,PO-00000365,TRK-96398968,DHL Express,2025-12-25 09:00:00,2025-12-25 09:00:00,2025-12-27 09:00:00,WH-BLR-04,SAP_TM,2025-12-25 11:53:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000358,PO-00000366,TRK-45872947,Local-Post,2025-12-25 08:00:00,2025-12-25T08:00:00Z,2025-12-30 08:00:00,WH-LKO-01,SAP_TM,2025-12-25 10:02:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000359,PO-00000367,TRK-70697600,DHL Express,2025-12-27 14:00:00,2025-12-27 14:00:00,2025-12-29 14:00:00,WH-LKO-01,SAP_TM,2025-12-27 14:10:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000360,PO-00000368,TRK-47997099,Oceanic Freight,2025-12-29 12:00:00,1766989800,2026-01-07 12:00:00,WH-LKO-01,SAP_TM,2025-12-29 13:37:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000361,PO-00000369,TRK-57363922,Oceanic Freight,2025-12-31 16:00:00,2025-12-31 16:00:00,2026-01-09 16:00:00,WH-LKO-01,SAP_TM,2025-12-31 16:08:00,2026-08-05 02:59:59,BATCH_202512_RAW_INBOUND_SHIPMENTS
SHP-00000362,PO-00000370,TRK-67357531,Oceanic Freight,2026-01-09 13:00:00,2026-01-09 13:00:00,2026-01-18 13:00:00,WH-LKO-01,SAP_TM,2026-01-09 13:37:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000363,PO-00000371,TRK-49272691,Local-Post,2026-01-10 12:00:00,2026-01-10 12:00:00,2026-01-15 12:00:00,WH-DEL-02,SAP_TM,2026-01-10 14:29:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000364,PO-00000372,TRK-15412018,FedEx,2026-01-07 16:00:00,01-07-2026,2026-01-10 16:00:00,WH-MUM-03,SAP_TM,2026-01-07 17:30:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000365,PO-00000373,TRK-13067502,FedEx,2026-01-17 11:00:00,2026-01-17 11:00:00,2026-01-20 11:00:00,WH-LKO-01,SAP_TM,2026-01-17 13:19:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000366,PO-00000374,TRK-79876902,DHL Express,2026-01-07 11:00:00,2026-01-07 11:00:00,2026-01-09 11:00:00,WH-DEL-02,SAP_TM,2026-01-07 12:45:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000367,PO-00000375,TRK-85092073,DHL Express,2026-01-14 16:00:00,2026-01-14 16:00:00,2026-01-16 16:00:00,WH-BLR-04,SAP_TM,2026-01-14 18:03:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000368,PO-00000376,TRK-65918415,Oceanic Freight,2026-01-16 14:00:00,2026-01-16 14:00:00,2026-01-25 14:00:00,WH-BLR-04,SAP_TM,2026-01-16 16:06:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000369,PO-00000378,TRK-28938522,Local-Post,2026-01-20 15:00:00,2026-01-20 15:00:00,2026-01-25 15:00:00,WH-LKO-01,SAP_TM,2026-01-20 16:05:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000370,PO-00000379,TRK-52443146,Local-Post,2026-01-23 14:00:00,2026-01-23 14:00:00,2026-01-28 14:00:00,WH-MUM-03,SAP_TM,2026-01-23 16:26:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000371,PO-00000380,TRK-99970576,FedEx,2026-01-22 10:00:00,2026-01-22 10:00:00,2026-01-25 10:00:00,WH-DEL-02,SAP_TM,2026-01-22 10:51:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000372,PO-00000381,TRK-12264475,Oceanic Freight,2026-01-28 15:00:00,2026-01-28 15:00:00,2026-02-06 15:00:00,WH-LKO-01,SAP_TM,2026-02-13 16:26:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000373,PO-00000382,TRK-15342972,Local-Post,2026-01-27 15:00:00,2026-01-27 15:00:00,2026-02-01 15:00:00,WH-LKO-01,SAP_TM,2026-01-27 16:08:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000374,PO-00000383,TRK-40139078,Oceanic Freight,2026-01-27 10:00:00,2026-01-27 10:00:00,2026-02-05 10:00:00,WH-BLR-04,SAP_TM,2026-01-27 10:42:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000375,PO-00000384,TRK-40177498,Oceanic Freight,2026-01-24 16:00:00,2026-01-24 16:00:00,2026-02-02 16:00:00,WH-DEL-02,SAP_TM,2026-01-24 17:10:00,2026-08-05 02:59:59,BATCH_202601_RAW_INBOUND_SHIPMENTS
SHP-00000376,PO-00000385,TRK-81643859,Local-Post,2026-02-04 10:00:00,2026-02-04 10:00:00,2026-02-09 10:00:00,WH-MUM-03,SAP_TM,2026-02-04 10:40:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000377,PO-00000386, TRK-37053799 ,FedEx,2026-02-06 14:00:00,2026-02-06 14:00:00,2026-02-09 14:00:00,WH-MUM-03,SAP_TM,2026-02-06 16:04:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000378,PO-00000387,TRK-93723394,Local-Post,2026-02-06 08:00:00,2026-02-06T08:00:00Z,2026-02-11 08:00:00,WH-DEL-02,SAP_TM,2026-02-06 09:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000379,PO-00000388,TRK-28596102,Local-Post,2026-02-14 14:00:00,2026-02-14 14:00:00,2026-02-19 14:00:00,WH-MUM-03,SAP_TM,2026-02-14 14:14:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000380,PO-00000389,TRK-72478438,Local-Post,2026-02-07 10:00:00,2026-02-07 10:00:00,2026-02-12 10:00:00,WH-LKO-01,SAP_TM,2026-02-07 12:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000381,PO-00000390,TRK-88120670,DHL Express,2026-02-13 08:00:00,2026-02-13 08:00:00,2026-02-15 08:00:00,WH-MUM-03,SAP_TM,2026-02-13 08:38:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000382,PO-00000393,TRK-26196302,DHL Express,2026-02-22 12:00:00,2026-02-22 12:00:00,2026-02-24 12:00:00,WH-MUM-03,SAP_TM,2026-02-22 12:06:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
N/A,PO-00000394,TRK-77113906,Local-Post,2026-02-19 10:00:00,2026-02-19 10:00:00,2026-02-24 10:00:00,WH-BLR-04,SAP_TM,2026-02-19 11:14:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000384,PO-00000395,TRK-68514479,DHL Express,2026-02-27 10:00:00,2026-02-27 10:00:00,2026-03-01 10:00:00,WH-LKO-01,SAP_TM,2026-02-27 10:16:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000385,PO-00000396,TRK-98832794,Oceanic Freight,2026-02-19 16:00:00,2026-02-19 16:00:00,2026-02-28 16:00:00,WH-DEL-02,SAP_TM,2026-02-19 18:17:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000386,PO-00000397,TRK-41451766,Oceanic Freight,2026-02-27 09:00:00,2026-02-27 09:00:00,2026-03-08 09:00:00,WH-MUM-03,SAP_TM,2026-02-27 11:18:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000387,PO-00000398,TRK-49087945,FedEx,2026-02-20 13:00:00,2026-02-20 13:00:00,2026-02-23 13:00:00,WH-LKO-01,SAP_TM,2026-02-22 14:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000388,PO-00000399,TRK-11203118,FedEx,2026-02-27 16:00:00,2026-02-27 16:00:00,2026-03-02 16:00:00,WH-LKO-01,SAP_TM,2026-02-27 16:45:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000389,PO-00000400,TRK-65029433,DHL Express,2026-02-22 12:00:00,2026-02-22 12:00:00,2026-02-24 12:00:00,WH-DEL-02,SAP_TM,2026-02-22 12:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000390,PO-00000401,TRK-33460328,Local-Post,2026-02-22 08:00:00,2026-02-22 08:00:00,2026-02-27 08:00:00,WH-LKO-01,SAP_TM,2026-02-22 09:40:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000391,PO-00000402,TRK-59245831,Local-Post,2026-02-25 08:00:00,2026-02-25 08:00:00,2026-03-02 08:00:00,WH-BLR-04,SAP_TM,2026-02-25 09:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000392,PO-00000403,TRK-19101321,Local-Post,2026-02-25 09:00:00,2026-02-25 09:00:00,2026-03-02 09:00:00,WH-LKO-01,SAP_TM,2026-02-25 09:35:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000393,PO-00000404,TRK-48529549,FedEx,2026-02-25 14:00:00,2026-02-25 14:00:00,2026-02-28 14:00:00,WH-MUM-03,SAP_TM,2026-02-25 14:37:00,2026-08-05 02:59:59,BATCH_202602_RAW_INBOUND_SHIPMENTS
SHP-00000394,PO-00000405,TRK-31111453,Oceanic Freight,2026-03-05 16:00:00,2026-03-05 16:00:00,2026-03-14 16:00:00, WH-MUM-03 ,SAP_TM,2026-03-05 16:54:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000395,PO-00000406,TRK-98184148,DHL Express,2026-03-08 14:00:00,2026-03-08 14:00:00,2026-03-10 14:00:00,WH-MUM-03,SAP_TM,2026-03-13 16:34:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000396,PO-00000407,TRK-75952272,Oceanic Freight,2026-03-22 15:00:00,2026-03-22 15:00:00,2026-03-31 15:00:00,WH-MUM-03,SAP_TM,2026-03-22 17:39:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000397,PO-00000408,TRK-94273701,Oceanic Freight,2026-03-12 15:00:00,2026-03-12 15:00:00,2026-03-21 15:00:00,WH-DEL-02,SAP_TM,2026-03-12 15:51:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000398,PO-00000410,TRK-28594293,DHL Express,2026-03-08 09:00:00,2026-03-08 09:00:00,2026-03-10 09:00:00,WH-BLR-04,SAP_TM,2026-03-08 09:32:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000399,PO-00000411,TRK-13480706,DHL Express,2026-03-09 08:00:00,2026-03-09 08:00:00,2026-03-11 08:00:00,WH-LKO-01,SAP_TM,2026-03-09 08:20:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000400,PO-00000412,TRK-85232766,DHL Express,2026-03-14 16:00:00,2026-03-14T16:00:00+05:30,2026-03-16 16:00:00,WH-BLR-04,SAP_TM,2026-03-14 18:27:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000401,PO-00000413,TRK-20037909,DHL Express,2026-03-13 14:00:00,2026-03-13T14:00:00Z,2026-03-15 14:00:00,WH-MUM-03,SAP_TM,2026-03-18 16:50:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000402,PO-00000414,TRK-95772234,Oceanic Freight,2026-03-18 15:00:00,2026-03-18 15:00:00,2026-03-27 15:00:00,WH-LKO-01,SAP_TM,2026-03-18 17:28:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
SHP-00000403,PO-00000415,TRK-56696550,Local-Post,2026-03-17 10:00:00,2026-03-17 10:00:00,2026-03-22 10:00:00,WH-BLR-04,SAP_TM,2026-03-17 10:54:00,2026-08-05 02:59:59,BATCH_202603_RAW_INBOUND_SHIPMENTS
