order_id_raw,order_line_raw,order_timestamp_raw,sku_id_raw,warehouse_id_raw,ordered_qty_raw,fulfilled_qty_raw,unit_price_foreign_raw,discount_amount_foreign_raw,currency_code_raw,status_raw,cancel_reason_raw,customer_promised_delivery_date_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
ORD-00021856,1,2026-01-05 16:47:00,SKU-0125,WH-MUM-03,2,2,75.77,0.00,EUR,COMPLETED,,2026-01-08 16:47:00,SHOPIFY_OMS,2026-01-05 19:11:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021857,1,2026-01-05 20:45:00,SKU-0066,WH-MUM-03,5,0,64.43,17.40,EUR,CANCELLED,OUT_OF_STOCK,10/01/2026,SHOPIFY_OMS,2026-01-05 23:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021858,1,2026-01-05 13:02:00,SKU-0137,WH-MUM-03,1,1,195.81,5.99,AED,COMPLETED,,2026-01-09 13:02:00,SHOPIFY_OMS,2026-01-05 15:54:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021859,1,2026-01-05 11:49:00,SKU-0078,WH-DEL-02,1,1,167.14,1.68,EUR,COMPLETED,,2026-01-08 11:49:00,SHOPIFY_OMS,2026-01-05 12:44:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021860,1,2026-01-05 18:24:00,SKU-0066,WH-LKO-01,1,0,68.28,4.37,EUR,cancelled, OUT_OF_STOCK ,2026-01-10 18:24:00,SHOPIFY_OMS,2026-01-05 19:30:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021861,1,2026-01-05 07:28:00,SKU-0132,WH-BLR-04,4,4,125.97,0.00,SGD,COMPLETED,,2026-01-07 07:28:00,SHOPIFY_OMS,2026-01-05 07:59:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021862,1,2026-01-05 09:51:00,SKU-0138,WH-LKO-01,13,13,27.21,0.00,EUR, COMPLETED ,,2026-01-08 09:51:00,SHOPIFY_OMS,2026-01-05 12:17:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021863,1,2026-01-05 21:46:00,SKU-0069,WH-DEL-02,1,1,661.49,0.00,AED,COMPLETED,,2026-01-08 21:46:00,SHOPIFY_OMS,2026-01-05 22:23:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021864,1,2026-01-05 07:03:00,SKU-0010,WH-BLR-04,6,6,152.76,0.00,USD,COMPLETED,,2026-01-10 07:03:00,SHOPIFY_OMS,2026-01-05 09:59:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021865,1,2026-01-05 11:20:00,SKU-0111,WH-BLR-04,2,2,70.95,0.00,SGD,COMPLETED,,07/01/2026,SHOPIFY_OMS,2026-01-10 13:38:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021866,1,2026-01-05 09:26:00,SKU-0066,WH-BLR-04,5,0,255.62,0.00,AED,CANCELLED,OUT_OF_STOCK,2026-01-10 09:26:00,SHOPIFY_OMS,2026-01-05 12:14:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021867,1,2026-01-05 21:53:00,SKU-0148,WH-DEL-02,4,4,766.17,0.00,AED,COMPLETED,,2026-01-09 21:53:00,SHOPIFY_OMS,2026-01-06 00:03:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021868,1,2026-01-05 08:38:00,SKU-0100,WH-MUM-03,4,4,224.48,0.00,AED,COMPLETED,,2026-01-07 08:38:00,SHOPIFY_OMS,2026-01-05 11:21:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021869,1,2026-01-05 15:06:00,SKU-0076,WH-BLR-04,4,4,183.39,17.50,SGD,COMPLETED,,2026-01-10 15:06:00,SHOPIFY_OMS,2026-01-05 17:53:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021870,1,2026-01-05 16:55:00,SKU-0066,WH-BLR-04,6,0,73.21,32.39,EUR,CANCELLED,OUT_OF_STOCK,2026-01-07 16:55:00,SHOPIFY_OMS,2026-01-05 18:15:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021871,1,2026-01-05 14:24:00,SKU-0066,,5,0,274.14,0.00,AED,CANCELLED,OUT_OF_STOCK,2026-01-08 14:24:00,SHOPIFY_OMS,2026-01-05 16:53:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021872,1,1767589260,SKU-0051,WH-DEL-02,3,3,226.47,0.00,SGD,COMPLETED,,2026-01-07 10:31:00,SHOPIFY_OMS,2026-01-05 10:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021873,1,2026-01-05 21:49:00,SKU-0066,WH-LKO-01,6,0,245.42,0.00,AED,CANCELLED,OUT_OF_STOCK,2026-01-07 21:49:00,SHOPIFY_OMS,2026-01-05 23:28:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021874,1,2026-01-05 15:05:00,SKU-0006,WH-LKO-01,15,15,23.66,0.00,USD,COMPLETED,,2026-01-08 15:05:00,SHOPIFY_OMS,2026-01-05 15:25:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021875,1,2026-01-05 13:17:00,SKU-0093,WH-DEL-02,9,0,72.64,64.53,EUR,CANCELLED,OUT_OF_STOCK,2026-01-09 13:17:00,SHOPIFY_OMS,2026-01-05 16:16:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021876,1,2026-01-05 13:07:00,SKU-0132,WH-DEL-02,3,3,301.53,0.00,AED,COMPLETED,,2026-01-10 13:07:00,SHOPIFY_OMS,2026-01-05 15:14:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021877,1,2026-01-05 08:01:00,SKU-0145,WH-DEL-02,2,0,78.14,3.58,USD,CANCELLED,OUT_OF_STOCK,2026-01-07 08:01:00,SHOPIFY_OMS,2026-01-05 10:28:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021878,1,2026-01-05 09:44:00,SKU-0129,WH-LKO-01,8,8,"31,59",0.00,AED,COMPLETED,,2026-01-07 09:44:00,SHOPIFY_OMS,2026-01-05 09:51:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021879,1,2026-01-05 10:09:00,SKU-0024,,1,1,93.47,0.00,AED,COMPLETED,,2026-01-10 10:09:00,SHOPIFY_OMS,2026-01-05 12:49:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021880,1,2026-01-05 09:28:00,SKU-0149,WH-LKO-01,10,10,176.46,0.00,USD,COMPLETED,,2026-01-07 09:28:00,SHOPIFY_OMS,2026-01-05 10:31:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021881,1,2026-01-05 17:39:00,SKU-0066,WH-MUM-03,1,0,70.70,4.62,USD,CANCELLED,OUT_OF_STOCK,2026-01-10 17:39:00,SHOPIFY_OMS,2026-01-20 20:14:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021882,1,2026-01-05 20:22:00,SKU-0059,WH-DEL-02,2,2,34.22,0.00,EUR,COMPLETED,,2026-01-08 20:22:00,SHOPIFY_OMS,2026-01-05 22:57:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021883,1,2026-01-05 20:58:00,SKU-0100,WH-BLR-04,2,2,54.56,0.00,USD,COMPLETED,,2026-01-09 20:58:00,SHOPIFY_OMS,2026-01-05 21:12:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021884,1,2026-01-05 11:12:00,SKU-0105,WH-DEL-02,1,1,143.23,0.00,EUR,COMPLETED,,2026-01-07 11:12:00,SHOPIFY_OMS,2026-01-05 11:12:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021885,1,2026-01-05 10:39:00,SKU-0069,WH-MUM-03,1,1,219.65,0.00,SGD,COMPLETED,,2026-01-09 10:39:00,SHOPIFY_OMS,2026-01-05 11:23:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021886,1,2026-01-06 14:11:00,SKU-0066,WH-DEL-02,6,0,251.40,178.43,AED,CANCELLED,OUT_OF_STOCK,2026-01-08 14:11:00,SHOPIFY_OMS,2026-01-06 15:26:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021887,1,2026-01-06 10:27:00,SKU-0132,WH-LKO-01,7,7,79.72,0.00,EUR,COMPLETED,,2026-01-11 10:27:00,SHOPIFY_OMS,2026-01-06 11:32:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021888,1,2026-01-06 11:34:00,SKU-0099,WH-LKO-01,1,1,132.89,5.86,EUR,COMPLETED,,2026-01-10 11:34:00,SHOPIFY_OMS,2026-01-06 12:36:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021889,1,2026-01-06 11:15:00,sku-0066,WH-LKO-01,5,0, 74.01 EUR ,0.00,EUR,CANCELLED,OUT_OF_STOCK,2026-01-11 11:15:00,SHOPIFY_OMS,2026-01-06 13:34:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021890,1,2026-01-06 18:17:00,SKU-0069,WH-LKO-01,5,5,166.72,0.00,EUR,COMPLETED,,2026-01-09T18:17:00+05:30,SHOPIFY_OMS,2026-01-06 19:58:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021891,1,2026-01-06 18:32:00,SKU-0111,WH-MUM-03,9,9,76.27,0.00,SGD,COMPLETED,,2026-01-11 18:32:00,SHOPIFY_OMS,2026-01-06 20:44:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021892,1,2026-01-06 12:44:00,SKU-0035,WH-BLR-04,5,5,61.40,15.88,SGD,COMPLETED,,2026-01-11 12:44:00,SHOPIFY_OMS,2026-01-06 12:52:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021893,1,2026-01-06 09:39:00,SKU-0108,WH-MUM-03,2,2,33.15,0.00,SGD,COMPLETED,,2026-01-11T09:39:00+05:30,SHOPIFY_OMS,2026-01-06 12:21:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021894,1,2026-01-06 17:51:00,SKU-0084,WH-LKO-01,1,1,41.38,2.66,SGD,COMPLETED,,2026-01-10 17:51:00,SHOPIFY_OMS,2026-01-06 20:06:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021895,1,2026-01-06 21:29:00,SKU-0119,,3,3,154.61,54.96,SGD,COMPLETED,,2026-01-11 21:29:00,SHOPIFY_OMS,2026-01-06 22:16:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021896,1,2026-01-06 15:35:00,SKU-0145,WH-LKO-01,6,0,133.03,67.58,SGD,CANCELLED,OUT_OF_STOCK,2026-01-11 15:35:00,SHOPIFY_OMS,2026-01-06 16:54:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021897,1,2026-01-06 07:47:00,SKU-0002,WH-BLR-04,3,3,46.24,2.90,EUR,COMPLETED,,2026-01-11 07:47:00,SHOPIFY_OMS,2026-01-06 07:47:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021898,1,2026-01-06 12:51:00,SKU-0137,WH-BLR-04,3,3,47.50,0.00,USD,COMPLETED,,2026-01-11 12:51:00,SHOPIFY_OMS,2026-01-06 15:33:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021899,1,2026-01-06 20:14:00,SKU-0119,WH-MUM-03,3,3,108.53,0.00,EUR,COMPLETED,,2026-01-08 20:14:00,SHOPIFY_OMS,2026-01-06 21:05:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021900,1,2026-01-06 14:03:00, SKU-0039 ,WH-MUM-03,7,7,274.74,0.00,AED,COMPLETED,,2026-01-08 14:03:00,SHOPIFY_OMS,2026-01-06 16:58:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021901,1,2026-01-06 07:27:00,SKU-0093,WH-DEL-02,3,0,106.27,12.52,SGD,CANCELLED,OUT_OF_STOCK,2026-01-08 07:27:00,SHOPIFY_OMS,2026-01-06 07:36:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021902,1,2026-01-06 17:01:00,SKU-0028,WH-LKO-01,4,4,534.34,8.82,AED,COMPLETED,,2026-01-08 17:01:00,SHOPIFY_OMS,2026-01-06 19:17:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021903,1,2026-01-06 14:32:00,SKU-0098,WH-MUM-03,1,1,68.94,4.90,USD,COMPLETED,,2026-01-11 14:32:00,SHOPIFY_OMS,2026-01-06 15:09:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021904,1,2026-01-06 07:01:00,SKU-0066,WH-BLR-04,3,0,68.00,18.64,USD,CANCELLED,OUT_OF_STOCK,2026-01-08 07:01:00,SHOPIFY_OMS,2026-01-06 08:08:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021905,1,2026-01-06 08:14:00,SKU-0066,WH-DEL-02,3,0,258.10,47.42,AED, CANCELLED ,OUT_OF_STOCK,2026-01-09 08:14:00,SHOPIFY_OMS,2026-01-06 11:02:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021906,1,2026-01-06 20:17:00,SKU-0116,WH-BLR-04,6,6,194.74,0.00,SGD,COMPLETED,,2026-01-11 20:17:00,SHOPIFY_OMS,2026-01-06 20:46:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021907,1,2026-01-06 13:53:00,SKU-0127,WH-LKO-01,3,3,41.65,0.00,EUR,COMPLETED,,2026-01-08 13:53:00,SHOPIFY_OMS,2026-01-06 15:21:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021908,1,2026-01-06 19:23:00,SKU-0007,WH-DEL-02,15,15,11.57,0.00,EUR,COMPLETED,,2026-01-08 19:23:00,SHOPIFY_OMS,2026-01-06 22:13:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021909,1,2026-01-06 14:49:00,SKU-0135,wh-mum-03,2,2,113.69,15.74,SGD,COMPLETED,,11/01/2026,SHOPIFY_OMS,2026-01-06 16:21:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021910,1,2026-01-06 18:44:00,SKU-0060,WH-MUM-03,7,7,53.16,0.00,SGD,COMPLETED,,2026-01-10 18:44:00,SHOPIFY_OMS,2026-01-06 21:06:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021911,1,2026-01-06 16:48:00,SKU-0060,,7,7,32.96,0.00,EUR,COMPLETED,,2026-01-08 16:48:00,SHOPIFY_OMS,2026-01-06 17:13:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021912,1,2026-01-06 18:43:00,SKU-0137,,5,5,45.99,16.18,EUR,COMPLETED,,2026-01-09 18:43:00,SHOPIFY_OMS,2026-01-06 21:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021913,1,2026-01-06 11:13:00, SKU-0145 ,WH-DEL-02,2,0,127.22,0.00,SGD,CANCELLED,OUT_OF_STOCK,2026-01-10 11:13:00,SHOPIFY_OMS,2026-01-06 13:30:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021914,1,2026-01-06 17:18:00,SKU-0066,WH-LKO-01,5,0,74.82,18.11,EUR,CANCELLED,OUT_OF_STOCK,2026-01-11 17:18:00,SHOPIFY_OMS,2026-01-06 18:48:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021915,1,2026-01-06 07:14:00,SKU-0016,WH-BLR-04,2,2, 321.52 AED ,54.22,AED,COMPLETED,,2026-01-09 07:14:00,SHOPIFY_OMS,2026-01-06 09:30:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021916,1,2026-01-06 09:54:00,SKU-0018,WH-MUM-03,9,9,34.70,0.00,EUR,COMPLETED,,2026-01-11 09:54:00,SHOPIFY_OMS,2026-01-06 10:20:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021917,1,2026-01-06 11:33:00,SKU-0119,WH-LKO-01,1,1,110.69,0.00,USD,COMPLETED,,01-11-2026,SHOPIFY_OMS,2026-01-06 12:58:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021918,1,06/01/2026,SKU-0132,WH-DEL-02,8,8,115.47,0.00,SGD,COMPLETED,,2026-01-09 17:26:00,SHOPIFY_OMS,2026-01-06 20:08:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021919,1,2026-01-06 08:38:00,SKU-0066,WH-LKO-01,1,0,94.14,9.50,SGD,CANCELLED,OUT_OF_STOCK,2026-01-08 08:38:00,SHOPIFY_OMS,2026-01-06 09:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021920,1,2026-01-06 08:46:00,SKU-0006,WH-LKO-01,3,3,24.65,0.00,EUR,COMPLETED,,2026-01-09 08:46:00,SHOPIFY_OMS,2026-01-06 11:25:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021921,1,2026-01-06 11:15:00,SKU-0100,WH-BLR-04,6,6,55.05,0.00,USD,COMPLETED,,2026-01-08 11:15:00,SHOPIFY_OMS,2026-01-06 14:14:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021922,1,2026-01-06 18:05:00,SKU-0067,WH-DEL-02,1,1,81.56,0.00,EUR,COMPLETED,,46030,SHOPIFY_OMS,2026-01-06 20:42:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021923,1,2026-01-06 10:26:00,SKU-0066,WH-BLR-04,8,0,93.20,87.98,SGD,CANCELLED,OUT_OF_STOCK,2026-01-11 10:26:00,SHOPIFY_OMS,2026-01-06 11:28:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021924,1,2026-01-06 08:45:00,SKU-0040,WH-LKO-01,2,2,90.03,0.00,SGD,COMPLETED,,2026-01-10 08:45:00,SHOPIFY_OMS,2026-01-06 09:14:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021925,1,2026-01-06 15:23:00,SKU-0066,WH-DEL-02,2,0,284.58,63.04,AED,CANCELLED,OUT_OF_STOCK,2026-01-10 15:23:00,SHOPIFY_OMS,2026-01-06 17:43:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021926,1,01-06-2026,SKU-0005,WH-LKO-01,1,1,23.44,0.00,EUR,COMPLETED,,2026-01-10 12:36:00,SHOPIFY_OMS,2026-01-06 14:37:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021927,1,2026-01-06 12:33:00,SKU-0066,WH-MUM-03,6,0,269.35,0.00,AED,CANCELLED,OUT_OF_STOCK,2026-01-10 12:33:00,SHOPIFY_OMS,2026-01-06 15:06:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021928,1,2026-01-06 12:56:00,SKU-0007,WH-LKO-01,5,5,17.20,0.00,SGD,COMPLETED,,2026-01-08 12:56:00,SHOPIFY_OMS,2026-01-06 13:53:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021929,1,2026-01-06 07:19:00,SKU-0132,WH-DEL-02,5,5,80.42,23.58,USD,COMPLETED,,2026-01-11 07:19:00,SHOPIFY_OMS,2026-01-06 08:42:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021930,1,2026-01-06 09:24:00,SKU-0113, WH-DEL-02 ,2,2,62.27,0.00,USD,COMPLETED,,2026-01-09 09:24:00,SHOPIFY_OMS,2026-01-06 11:39:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021931,1,2026-01-06 12:54:00,SKU-0093,WH-MUM-03,4,4,67.92,17.53,USD,COMPLETED,,2026-01-08 12:54:00,SHOPIFY_OMS,2026-01-06 14:13:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ord-00021932,1,2026-01-06 18:38:00,SKU-0117,WH-LKO-01,1,1,167.77,6.76,SGD,COMPLETED,,2026-01-10 18:38:00,SHOPIFY_OMS,2026-01-06 19:35:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021933,1,2026-01-06 14:20:00,SKU-0019,WH-LKO-01,2,2,31.51,0.07,SGD,COMPLETED,,2026-01-08 14:20:00,SHOPIFY_OMS,2026-01-06 14:57:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021934,1,2026-01-06 16:49:00,SKU-0130,WH-BLR-04,1,1,92.47,0.00,AED,COMPLETED,,2026-01-08 16:49:00,SHOPIFY_OMS,2026-01-11 18:07:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021935,1,2026-01-06 16:24:00,SKU-0109,WH-MUM-03,5,5,28.22,0.00,EUR,COMPLETED,,2026-01-08 16:24:00,SHOPIFY_OMS,2026-01-06 17:57:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021936,1,2026-01-06T15:30:00Z,SKU-0027,WH-LKO-01,5,5,50.77,0.00,SGD,COMPLETED,,46032,SHOPIFY_OMS,2026-01-06 17:55:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021937,1,2026-01-06 15:41:00,SKU-0032,WH-BLR-04,2,2,98.36,0.00,EUR,COMPLETED,,2026-01-11 15:41:00,SHOPIFY_OMS,2026-01-06 16:34:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021938,1,2026-01-06 16:56:00,SKU-0092,WH-BLR-04,4,4,5.03,0.00,USD,COMPLETED,,2026-01-11 16:56:00,SHOPIFY_OMS,2026-01-06 18:12:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021939,1,2026-01-06 20:22:00,SKU-0099,WH-MUM-03,4,4,455.86,0.00,AED,COMPLETED,,2026-01-11 20:22:00,SHOPIFY_OMS,2026-01-06 20:52:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021940,1,2026-01-06 09:42:00,SKU-0012,WH-LKO-01,12,12,141.23,0.00,AED,COMPLETED,,2026-01-10 09:42:00,SHOPIFY_OMS,2026-01-06 10:20:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021941,1,2026-01-06 14:04:00,SKU-0066,WH-MUM-03,2,0,250.76,0.00,AED,CANCELLED,OUT_OF_STOCK,2026-01-08 14:04:00,SHOPIFY_OMS,2026-01-06 14:40:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021942,1,2026-01-06 14:44:00,SKU-0099,WH-LKO-01,2,2,113.80,0.00,EUR,COMPLETED,,2026-01-09 14:44:00,SHOPIFY_OMS,2026-01-06 16:00:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021943,1,2026-01-06 10:33:00,SKU-0145,WH-BLR-04,2,2,121.89,0.00,SGD,COMPLETED,,2026-01-08 10:33:00,SHOPIFY_OMS,2026-01-06 13:24:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021944,1,2026-01-06 19:21:00,SKU-0054,WH-DEL-02,2,2,58.63,0.00,USD,COMPLETED,,2026-01-11 19:21:00,SHOPIFY_OMS,2026-01-06 21:55:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021945,1,2026-01-06 15:09:00,SKU-0035,WH-MUM-03,4,4,43.90,0.00,EUR,COMPLETED,,2026-01-10 15:09:00,SHOPIFY_OMS,2026-01-06 15:48:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021946,1,2026-01-06 16:35:00,SKU-0145,,8,0,128.67,99.57,SGD,CANCELLED,OUT_OF_STOCK,2026-01-11 16:35:00,SHOPIFY_OMS,2026-01-06 19:11:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ord-00021947,1,2026-01-06 21:07:00,SKU-0087,WH-LKO-01,14,14,178.59,0.00,USD,COMPLETED,,2026-01-09 21:07:00,SHOPIFY_OMS,2026-01-06 23:34:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021948,1,2026-01-06 08:37:00,SKU-0066,WH-DEL-02,7,0,68.90,0.00,EUR,CANCELLED,OUT_OF_STOCK,2026-01-11 08:37:00,SHOPIFY_OMS,2026-01-06 10:48:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021949,1,2026-01-06 14:15:00,SKU-0066,WH-LKO-01,1,0,71.83,1.01,EUR,CANCELLED,OUT_OF_STOCK,2026-01-08 14:15:00,SHOPIFY_OMS,2026-01-06 14:37:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021950,1,2026-01-07 09:03:00,SKU-0111,WH-LKO-01,1,1,54.96, 0.00 USD ,USD,COMPLETED,,2026-01-09 09:03:00,SHOPIFY_OMS,2026-01-07 10:56:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021951,1,2026-01-07 19:47:00,SKU-0092,WH-MUM-03,1,1,5.78,0.30,EUR,COMPLETED,,2026-01-11 19:47:00,SHOPIFY_OMS,2026-01-07 20:30:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021952,1,2026-01-07 13:08:00,SKU-0029,WH-LKO-01,4,4,114.02,0.00,EUR,COMPLETED,,2026-01-12 13:08:00,SHOPIFY_OMS,2026-01-07 15:11:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021953,1,2026-01-07 19:36:00,SKU-0066,WH-BLR-04,7,0,262.31,194.15,AED,CANCELLED,OUT_OF_STOCK,2026-01-11 19:36:00,SHOPIFY_OMS,2026-01-07 21:34:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021954,1,2026-01-07 13:17:00,SKU-0145,wh-mum-03,9,0,86.11,0.00,USD,CANCELLED,OUT_OF_STOCK,2026-01-12 13:17:00,SHOPIFY_OMS,2026-01-07 13:23:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
ORD-00021955,1,2026-01-07 11:31:00,SKU-0037,WH-MUM-03,1,1,53.71,0.00,AED,COMPLETED,,2026-01-09 11:31:00,SHOPIFY_OMS,2026-01-07 12:00:00,2026-08-05 02:59:59,BATCH_202601_RAW_SALES_ORDERS
