movement_id_raw,movement_timestamp_raw,sku_id_raw,from_warehouse_id_raw,to_warehouse_id_raw,movement_type_raw,quantity_raw,reference_id_raw,transfer_id_raw,source_system,record_updated_at,ingestion_timestamp,batch_id
MOV-00024289,2026-02-20 11:47:00,SKU-0037,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00024643,,BLUEYONDER_WMS,2026-02-20 13:07:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024290,2026-02-20 23:39:00,SKU-0111,WH-DEL-02,CUSTOMER,SALE,-7,ORD-00024644,,BLUEYONDER_WMS,2026-02-20 23:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024291,2026-02-20 10:11:00,SKU-0031,wh-del-02,CUSTOMER,SALE,-6,ORD-00024645,,BLUEYONDER_WMS,2026-02-20 12:35:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024292,2026-02-20 10:29:00,SKU-0111,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024646,,BLUEYONDER_WMS,2026-02-20 11:37:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024293,2026-02-20 16:08:00,SKU-0108,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00024647,,BLUEYONDER_WMS,2026-02-20 19:07:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024294,2026-02-20 16:05:00,SKU-0037,WH-MUM-03,CUSTOMER,SALE,-2,N/A,,BLUEYONDER_WMS,2026-02-20 18:53:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024295,2026-02-20 16:46:00,SKU-0111,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00024650,,BLUEYONDER_WMS,2026-03-20 18:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024296,2026-02-20 10:53:00,SKU-0044,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00024653,,BLUEYONDER_WMS,2026-02-20 13:21:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024297,2026-02-20 12:37:00,SKU-0034,WH-BLR-04,CUSTOMER,SALE,-6,ORD-00024654,,BLUEYONDER_WMS,2026-02-20 14:29:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024298,2026-02-20 13:54:00,SKU-0143,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00024656,,BLUEYONDER_WMS,2026-02-20 15:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024299,2026-02-20 20:03:00,SKU-0003,WH-MUM-03,CUSTOMER,SALE,-5,ORD-00024657,,BLUEYONDER_WMS,2026-02-20 20:52:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024300,2026-02-20 20:16:00,SKU-0082,WH-MUM-03,CUSTOMER,SALE,-9,ORD-00024658,,BLUEYONDER_WMS,2026-02-20 23:08:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024301,2026-02-20 12:24:00,SKU-0037,WH-LKO-01,CUSTOMER,SALE,-13,ORD-00024661,,BLUEYONDER_WMS,2026-02-20 13:11:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024302,2026-02-20 09:52:00,SKU-0073,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00024662,,BLUEYONDER_WMS,2026-02-20 10:30:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024303,2026-02-20 21:00:00,SKU-0027,WH-MUM-03,CUSTOMER,SALE,-6,ORD-00024663,,BLUEYONDER_WMS,2026-02-20 21:55:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024304,2026-02-21 17:27:00,SKU-0068,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00024664,,BLUEYONDER_WMS,2026-02-21 20:16:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024305,2026-02-21T22:56:00Z,SKU-0010,WH-MUM-03,CUSTOMER,SALE,-6,ORD-00024665,,BLUEYONDER_WMS,2026-02-22 00:18:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024306,2026-02-21 11:15:00,SKU-0022,WH-LKO-01,CUSTOMER,SALE,-8,ORD-00024666,,BLUEYONDER_WMS,2026-02-21 13:35:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024307,2026-02-21 10:00:00,SKU-0003,WH-DEL-02,CUSTOMER,SALE,-6,ORD-00024667,,BLUEYONDER_WMS,2026-02-21 11:55:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024308,2026-02-21 20:29:00,SKU-0096,WH-BLR-04,CUSTOMER,SALE,-1,ORD-00024668,,BLUEYONDER_WMS,2026-02-21 21:20:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024309,2026-02-21 10:59:00,SKU-0057,WH-LKO-01,CUSTOMER,SALE,-6,ORD-00024669,,BLUEYONDER_WMS,2026-02-21 13:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024310,2026-02-21 23:55:00,SKU-0060,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024670,,BLUEYONDER_WMS,2026-02-22 01:36:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024311,2026-02-21 18:22:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-17,ORD-00024672,,BLUEYONDER_WMS,2026-02-21 19:57:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024312,2026-02-21 22:57:00,SKU-0088,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024673,,BLUEYONDER_WMS,2026-02-22 00:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024313,2026-02-21 23:47:00,SKU-0052,WH-DEL-02,CUSTOMER,SALE,-7,ORD-00024674,,BLUEYONDER_WMS,2026-02-23 02:12:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024314,2026-02-21 15:48:00,SKU-0132,WH-MUM-03,CUSTOMER,SALE,-9,ORD-00024676,,BLUEYONDER_WMS,2026-02-21 17:21:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024315,2026-02-21 19:11:00,SKU-0030,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00024678,,BLUEYONDER_WMS,2026-03-07 21:51:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024316,2026-02-21 15:55:00,SKU-0136,WH-DEL-02,CUSTOMER,SALE,-10,ORD-00024679,,BLUEYONDER_WMS,2026-02-21 17:18:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024317,2026-02-21 23:24:00,SKU-0076,WH-BLR-04,CUSTOMER,SALE,-8,ORD-00024680,,BLUEYONDER_WMS,2026-02-24 00:29:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024318,2026-02-21 14:59:00,SKU-0087,WH-BLR-04,CUSTOMER,SALE,-6,ORD-00024682,,BLUEYONDER_WMS,2026-02-21 15:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024319,2026-02-21 23:29:00,SKU-0025,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00024683,,BLUEYONDER_WMS,2026-02-22 01:43:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024320,2026-02-21 23:49:00,SKU-0043,WH-LKO-01,CUSTOMER,SALE,-12,ORD-00024684,,BLUEYONDER_WMS,2026-02-22 00:44:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024321,2026-02-21 18:14:00,SKU-0078,WH-MUM-03,CUSTOMER,SALE,-1,ORD-00024685,,BLUEYONDER_WMS,2026-02-21 18:29:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024322,2026-02-21 09:29:00,SKU-0100,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00024686,,BLUEYONDER_WMS,2026-02-21 10:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024323,2026-02-21 17:13:00,SKU-0035,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00024687,,BLUEYONDER_WMS,2026-02-21 17:16:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024324,2026-02-21 10:27:00,SKU-0060,WH-MUM-03,CUSTOMER,SALE,-8,ORD-00024688,,BLUEYONDER_WMS,2026-02-21 11:48:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024325,2026-02-21 16:11:00,SKU-0067,WH-LKO-01,CUSTOMER,SALE,-11,ORD-00024689,,BLUEYONDER_WMS,2026-02-21 17:17:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024326,2026-02-21 13:32:00,SKU-0093,WH-BLR-04,CUSTOMER,SALE,-2,ORD-00024690,,BLUEYONDER_WMS,2026-02-21 15:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024327,2026-02-21 11:29:00,SKU-0070,WH-MUM-03,CUSTOMER,SALE,-5,ORD-00024691,,BLUEYONDER_WMS,2026-02-21 13:22:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024328,2026-02-21 22:29:00,SKU-0099,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024692,,BLUEYONDER_WMS,2026-02-22 01:11:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024329,2026-02-21 09:11:00,SKU-0039,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00024693,,BLUEYONDER_WMS,2026-02-21 12:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024330,2026-02-21 21:33:00,SKU-0048,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00024694,,BLUEYONDER_WMS,2026-02-21 21:47:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024331,2026-02-21 19:55:00,SKU-0003,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024695,,BLUEYONDER_WMS,2026-02-21 22:38:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024332,2026-02-21 16:55:00,SKU-0004,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00024696,,BLUEYONDER_WMS,2026-02-21 19:02:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
 MOV-00024333 ,2026-02-21 23:45:00,SKU-0125,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00024697,,BLUEYONDER_WMS,2026-02-22 02:14:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024334,2026-02-21 20:53:00,SKU-0136,WH-BLR-04,CUSTOMER,SALE,-8,ORD-00024698,,BLUEYONDER_WMS,2026-02-21 21:59:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024335,2026-02-21 14:29:00,SKU-0037,WH-BLR-04,CUSTOMER,SALE,-1,ORD-00024699,,BLUEYONDER_WMS,2026-02-21 16:36:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024336,2026-02-21 23:18:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024700,,BLUEYONDER_WMS,2026-02-21 23:31:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024337,2026-02-21 18:39:00,SKU-0035,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024701,,BLUEYONDER_WMS,2026-02-21 21:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024338,2026-02-21 15:17:00,SKU-0019,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00024702,,BLUEYONDER_WMS,2026-02-21 15:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024339,2026-02-21 22:58:00,SKU-0142,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00024703,,BLUEYONDER_WMS,2026-02-21 23:02:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024340,2026-02-21 11:14:00,SKU-0081,WH-BLR-04,CUSTOMER,SALE,-6,ORD-00024705,,BLUEYONDER_WMS,2026-02-21 13:08:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024341,2026-02-21 23:44:00,SKU-0050,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00024706,,BLUEYONDER_WMS,2026-02-22 00:11:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024342,2026-02-21 11:23:00,SKU-0110,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00024708,,BLUEYONDER_WMS,2026-02-21 11:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024343,2026-02-21 13:08:00,SKU-0052,WH-DEL-02,CUSTOMER,SALE,-8,ORD-00024709,,BLUEYONDER_WMS,2026-02-21 14:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024344,2026-02-21 10:56:00,SKU-0031,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024710,,BLUEYONDER_WMS,2026-02-21 11:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024345,2026-02-21 17:11:00,SKU-0117,WH-LKO-01,CUSTOMER,SALE,-5,ORD-00024712,,BLUEYONDER_WMS,2026-02-21 18:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024346,2026-02-21 22:05:00,SKU-0095,WH-MUM-03,CUSTOMER,SALE,-1,ORD-00024714,,BLUEYONDER_WMS,2026-02-22 01:05:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024347,2026-02-21 09:36:00,SKU-0142,WH-BLR-04,CUSTOMER,SALE,-4,ORD-00024715,,BLUEYONDER_WMS,2026-02-21 10:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024348,2026-02-21 15:27:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00024717,,BLUEYONDER_WMS,2026-02-21 16:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024349,2026-02-21 09:21:00,SKU-0003,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00024718,,BLUEYONDER_WMS,2026-02-21 11:38:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024350,2026-02-21 20:54:00,SKU-0011,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024720,,BLUEYONDER_WMS,2026-02-21 23:04:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024351,2026-02-21 13:34:00,SKU-0116,WH-MUM-03,CUSTOMER,SALE,-2,ORD-00024721,,BLUEYONDER_WMS,2026-02-22 16:13:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024352,2026-02-21 22:55:00,SKU-0070,WH-LKO-01,CUSTOMER,SALE,-1,ord-00024722,,BLUEYONDER_WMS,2026-02-21 23:36:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024353,2026-02-22 04:00:00,SKU-0064,WH-MUM-03,WASTE,DAMAGE,-2,DMG-2026-02-22-SKU-0064,,BLUEYONDER_WMS,2026-02-22 04:35:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024354,2026-02-22 04:00:00,SKU-0094,WH-LKO-01,WASTE,DAMAGE,-1,DMG-2026-02-22-SKU-0094,,BLUEYONDER_WMS,2026-02-22 04:24:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024355,2026-02-22 21:36:00,SKU-0014,WH-LKO-01,CUSTOMER,SALE,-3,ORD-00024723,,BLUEYONDER_WMS,2026-02-23 00:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024356,2026-02-22 23:53:00,SKU-0134,WH-LKO-01,CUSTOMER,SALE,-11,ORD-00024724,,BLUEYONDER_WMS,2026-02-23 00:50:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024357,2026-02-22 20:26:00,SKU-0032,WH-DEL-02,CUSTOMER,SALE,-9,ORD-00024725,,BLUEYONDER_WMS,2026-02-22 22:01:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024358,2026-02-22 23:39:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024726,,BLUEYONDER_WMS,2026-02-22 23:56:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024359,2026-02-22 21:25:00,SKU-0040,WH-LKO-01,CUSTOMER,SALE,-10,ORD-00024729,,BLUEYONDER_WMS,2026-02-22 22:04:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024360,2026-02-22 09:45:00,SKU-0145,WH-BLR-04,CUSTOMER,SALE,-8,ORD-00024730,,BLUEYONDER_WMS,2026-02-22 09:47:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024361,2026-02-22 16:16:00,SKU-0073,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00024731,,BLUEYONDER_WMS,2026-02-22 17:35:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024362,2026-02-22 22:20:00,SKU-0017,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024732,,BLUEYONDER_WMS,2026-02-22 23:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024363,2026-02-22 19:55:00,SKU-0012,WH-DEL-02,CUSTOMER,SALE,-7,ORD-00024734,,BLUEYONDER_WMS,2026-02-22 22:00:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024364,2026-02-22 09:22:00,SKU-0099,WH-DEL-02,CUSTOMER,SALE,-1,ORD-00024735,,BLUEYONDER_WMS,2026-02-22 10:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024365,2026-02-22 22:05:00,SKU-0095,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00024737,,BLUEYONDER_WMS,2026-02-22 23:40:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024366,2026-02-22 11:13:00,SKU-0023,WH-LKO-01,CUSTOMER,SALE,-1,ORD-00024739,,BLUEYONDER_WMS,2026-02-22 12:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024367,2026-02-22 10:05:00,SKU-0063,WH-BLR-04,CUSTOMER,SALE,-6,ORD-00024740,,BLUEYONDER_WMS,2026-02-22 12:10:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024368,2026-02-22 13:38:00,SKU-0046,WH-DEL-02,CUSTOMER,SALE,-4,ORD-00024741,,BLUEYONDER_WMS,2026-02-22 15:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
mov-00024369,2026-02-22 11:51:00,SKU-0017,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00024742,,BLUEYONDER_WMS,2026-02-22 13:58:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024370,2026-02-22 21:15:00,SKU-0099,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00024745,,BLUEYONDER_WMS,2026-02-22 21:43:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024371,2026-02-22 21:32:00,SKU-0123,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00024746,,BLUEYONDER_WMS,2026-02-22 23:28:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024372,2026-02-22 10:32:00,SKU-0052,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00024747,,BLUEYONDER_WMS,2026-02-22 10:37:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024373,2026-02-22 14:05:00,SKU-0148,WH-MUM-03,CUSTOMER,SALE,-3,ORD-00024748,,BLUEYONDER_WMS,2026-02-22 15:57:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024374,2026-02-22 12:37:00,SKU-0148,WH-MUM-03,CUSTOMER,SALE,-4,ORD-00024750,,BLUEYONDER_WMS,2026-02-22 15:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024375,2026-02-22 13:43:00,SKU-0106,WH-BLR-04,CUSTOMER,SALE,-3,ORD-00024751,,BLUEYONDER_WMS,2026-02-22 13:51:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024376,2026-02-22 12:29:00,SKU-0117,WH-BLR-04,CUSTOMER,SALE,-4,ORD-00024752,,BLUEYONDER_WMS,2026-02-22 14:24:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
 MOV-00024377 ,2026-02-22 22:01:00,SKU-0069,WH-LKO-01,CUSTOMER,SALE,-17,ORD-00024753,,BLUEYONDER_WMS,2026-02-22 22:25:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024378,2026-02-22 22:04:00,sku-0132,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00024754,,BLUEYONDER_WMS,2026-02-22 23:53:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024379,2026-02-22 13:37:00,SKU-0030,WH-MUM-03,CUSTOMER,SALE,-8,ORD-00024755,,BLUEYONDER_WMS,2026-02-22 16:23:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024380,2026-02-22 20:27:00,SKU-0117,WH-MUM-03,CUSTOMER,SALE,-1,ORD-00024757,,BLUEYONDER_WMS,2026-02-22 22:06:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024381,2026-02-22 21:50:00,SKU-0121,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00024759,,BLUEYONDER_WMS,2026-02-23 00:29:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024382,2026-02-22 12:01:00,SKU-0093,WH-BLR-04,CUSTOMER,SALE,-5,ORD-00024760,,BLUEYONDER_WMS,2026-02-22 12:44:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024383,2026-02-22 16:16:00,SKU-0002,WH-DEL-02,CUSTOMER,SALE,-2,ORD-00024761,,BLUEYONDER_WMS,2026-02-26 19:00:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024384,2026-02-22 12:41:00,SKU-0003,WH-BLR-04,CUSTOMER,SALE,-4,ORD-00024763,,BLUEYONDER_WMS,2026-02-22 13:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024385,2026-02-22 21:36:00,SKU-0146,WH-DEL-02,CUSTOMER,SALE,-11,ORD-00024764,,BLUEYONDER_WMS,2026-02-22 22:11:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024386,2026-02-22 10:40:00,SKU-0006,WH-LKO-01,CUSTOMER,SALE,-4,ORD-00024766,,BLUEYONDER_WMS,2026-02-22 10:46:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024387,2026-02-22 19:02:00,SKU-0111,WH-LKO-01,CUSTOMER,SALE,-2,ORD-00024768,,BLUEYONDER_WMS,2026-02-23 21:01:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024388,2026-02-22 15:17:00,SKU-0148,WH-DEL-02,CUSTOMER,SALE,-3,ORD-00024769,,BLUEYONDER_WMS,2026-02-22 18:17:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024389,2026-02-22 19:45:00,SKU-0111,WH-BLR-04,CUSTOMER,sale,-1,ORD-00024770,,BLUEYONDER_WMS,2026-02-22 20:22:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024390,2026-02-22 23:32:00,SKU-0070,WH-LKO-01,CUSTOMER,SALE,-8,ORD-00024771,,BLUEYONDER_WMS,2026-02-23 00:43:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
 MOV-00024391 ,2026-02-22 15:27:00,SKU-0087,WH-MUM-03,CUSTOMER,SALE,-7,ORD-00024773,,BLUEYONDER_WMS,2026-02-22 17:37:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024392,2026-02-23 04:00:00,SKU-0038,WH-BLR-04,WASTE,DAMAGE,-2,DMG-2026-02-23-SKU-0038,,BLUEYONDER_WMS,2026-02-23 05:19:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024393,2026-02-23 16:31:00,SKU-0119,WH-LKO-01,CUSTOMER,SALE,-29,ORD-00024774,,BLUEYONDER_WMS,2026-03-16 19:03:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024394,2026-02-23 16:58:00,SKU-0034,WH-MUM-03,CUSTOMER,SALE,-11,ORD-00024776,,BLUEYONDER_WMS,2026-02-23 18:30:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024395,2026-02-23 10:39:00,SKU-0142,WH-BLR-04,CUSTOMER,SALE,-11,ORD-00024777,,BLUEYONDER_WMS,2026-02-23 13:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
MOV-00024396,2026-02-23 23:22:00,SKU-0041,WH-BLR-04,CUSTOMER,SALE,-1,ORD-00024778,,BLUEYONDER_WMS,2026-02-24 01:27:00,2026-08-05 02:59:59,BATCH_202602_RAW_INVENTORY_MOVEMENTS
